103	3070	2338	5971	3456.8664596273293	21	9	784515
104	2587	2009	5880	3454.450151057402	15	7	446141
105	748	2099	5864	3459.8322504430007	24	10	1019571
106	956	2139	5800	3456.075075075075	15	7	451558
107	2557	2114	5749	3449.6994764397905	18	8	576857
108	4363	2106	5729	3452.731424148607	21	9	777918
109	1164	852	5686	3454.9326833797586	27	12	1456198
110	1064	1237	5598	3456.6003051106027	21	8	577180
111	2223	1632	5565	3453.2796992481203	15	7	440529
112	2664	1445	5563	3428.3857715430863	27	50	14438796
113	1144	1401	5542	3450.2714285714287	21	9	773239
114	1402	249	5542	3444.2837552742617	18	8	574738
115	2710	187	5481	3443.9094736842108	18	8	566116
116	283	1118	5456	3453.693816884661	24	10	991208
117	940	2052	5443	3447.8448795180725	15	7	444809
118	3391	1067	5441	3454.0802139037432	24	10	952673
119	3905	513	5427	3458.5443335290665	24	11	1192941
120	397	1445	5407	3431.8387096774195	6	3	24172
121	574	1248	5316	3459.967261904762	24	11	1217226
122	3631	1445	5223	3437.9004784688996	27	32	5174979
123	3667	1445	5196	3436.98875	27	39	7193376
124	3061	2139	5178	3447.440779610195	15	7	426515
125	3579	376	5171	3448.0551378446116	21	10	518370
126	3708	1445	5152	3433.1620795107033	18	11	432481
127	294	627	5135	3455.1336441336443	21	9	762799
128	241	1024	5123	3450.150018846589	30	13	1675112
129	3536	2200	5114	3452.040976058932	27	7	429349
130	2882	869	5103	3460.335526992288	57	20	4268760
131	3428	1668	5097	3457.7050898203593	21	9	381514
132	183	988	5037	3460.5787511649582	27	12	1473033
133	1605	911	5034	3452.56992481203	15	7	431314
134	3032	1856	5027	3453.706146926537	15	7	425245
135	3479	1141	5019	3456.0638675340037	24	10	937771
136	2161	1969	5016	3447.126328217237	24	11	1177301
137	558	2406	5015	3444.6891640866875	24	10	981780
138	1728	1323	4992	3448.15406162465	33	14	2016780
139	2791	322	4979	3450.5286144578313	15	7	431484
140	2114	1012	4967	3446.8153153153153	15	7	426933
141	450	1037	4941	3427.934426229508	6	3	28908
142	3953	546	4909	3457.153755174453	24	11	1203330
143	2010	1660	4901	3455.549459041731	21	9	770774
144	1394	2079	4869	3452.8536585365855	36	15	1837109
145	1982	1976	4859	3455.0194029850745	15	7	429913
146	2420	969	4858	3451.206896551724	15	7	424376
147	1956	1906	4830	3451.9698224852073	24	10	984930
148	2370	1879	4788	3454.1069330199766	24	10	965756
149	2326	2373	4768	3454.4643259481786	42	16	2639509
150	2886	1170	4751	3458.3651145602366	30	10	930793
151	1562	1963	4742	3460.564903846154	27	11	1199342
152	910	1105	4729	3444.8983208955224	27	12	1416924
153	3090	185	4724	3441.7814371257487	15	7	419886
154	4011	1475	4721	3457.89431616341	21	7	419386
155	294	687	4720	3453.0433772269557	21	9	742560
156	3355	1791	4711	3459.065967016492	15	7	419440
157	4094	490	4711	3444.1586826347307	15	7	418908
158	1383	2335	4699	3460.6578327444054	24	10	971005
159	2698	1866	4690	3444.318385650224	15	7	418616
160	1560	2090	4671	3453.6880896226417	24	10	970502
161	4070	1366	4666	3442.5967016491754	15	7	418089
162	1041	1215	4655	3454.7927927927926	15	7	423067
163	3177	563	4650	3456.576119402985	15	7	423698
164	1936	1073	4644	3452.350850414304	39	18	3291238
165	1680	1397	4618	3439.484984984985	15	7	418459
166	757	1012	4606	3456.68	21	9	744397
167	4423	1490	4599	3439.574850299401	15	7	415576
168	2865	900	4598	3456.877741366272	39	17	2864418
169	462	2390	4589	3435.0623145400596	15	7	418368
170	4418	2406	4586	3407.6880733944954	6	3	46615
171	2485	1516	4584	3448.3353293413174	15	7	417059
172	251	2230	4574	3440.9180327868853	15	7	424872
173	1499	1580	4564	3450.6165099268546	18	8	557128
174	415	1445	4557	3436.221052631579	9	5	76159
175	2704	973	4539	3429.2638888888887	6	3	38849
176	461	1799	4526	3438.839811542992	24	9	742614
177	3132	245	4501	3439.773134328358	15	7	415492
178	1104	717	4498	3449.484991171277	24	10	948412
179	4284	2125	4498	3449.5896296296296	15	7	421839
180	2907	975	4497	3452.9084084084084	15	7	415657
181	2670	828	4485	3452.3898305084745	24	10	921117
182	3395	908	4480	3458.6811040339703	42	19	3342647
183	1250	404	4465	3438.0104633781766	15	7	414286
184	3349	688	4465	3453.0852071005916	24	10	946160
185	3260	1882	4461	3451.122291021672	21	9	735749
186	854	1733	4459	3453.9804716285926	30	12	1415891
187	1010	1177	4448	3455.321503131524	18	8	554738
188	2585	1110	4441	3457.6934820904285	24	10	949843
189	3548	2198	4441	3451.587460815047	24	11	1079674
190	3224	908	4439	3452.8300153139357	21	9	721447
191	927	1034	4438	3447.3415765069553	21	9	737370
192	1290	1872	4433	3448.530460624071	15	7	421483
193	2402	871	4408	3441.5877061469264	15	7	413097
194	2777	613	4402	3448.897667419112	30	12	1413922
195	4444	1573	4401	3447.3533653846152	12	6	298842
196	4337	1280	4392	3458.2315035799525	12	6	298087
197	2641	2281	4374	3446.544502617801	24	10	931009
198	3855	338	4371	3459.8191268191267	18	8	560835
199	928	576	4358	3443.914798206278	15	7	414305
200	2519	442	4354	3452.123277182236	21	9	730838
201	3305	607	4352	3450.1	27	10	939171
202	610	1822	4341	3457.425531914894	12	6	301309
203	980	1992	4336	3456.8797653958945	15	7	423358
204	834	1335	4335	3457.4636416521234	24	10	935409
205	3876	1101	4323	3455.1729785056295	18	7	413578
206	350	190	4320	3455.32323996972	21	9	719268
207	471	2113	4319	3460.6729607250754	21	9	744824
208	1011	1956	4319	3437.9050104384132	18	8	555998
209	3135	2278	4313	3448.6238095238095	12	6	296293
210	4072	2139	4309	3445.4041297935105	15	6	299163
211	3886	457	4305	3447.3964809384165	24	10	937023
212	1907	548	4304	3437.7970149253733	15	7	412202
213	394	1419	4298	3455.455072463768	15	7	231119
214	2971	372	4293	3459.8204334365323	18	8	553841
215	3703	416	4280	3457.8710462287104	15	7	226060
216	3299	1745	4277	3455.966816143498	27	12	690674
217	1463	1299	4272	3449.0048076923076	12	6	297636
218	3146	2113	4256	3458.0741301059	21	9	724419
219	4241	181	4255	3449.1753986332574	21	9	725962
220	2210	2170	4247	3446.4043887147336	18	8	554616
221	1635	1041	4243	3454.5119047619046	12	6	297162
222	382	886	4240	3457.164754953076	18	8	556638
223	1251	243	4236	3437.1979166666665	15	7	410131
224	244	1633	4233	3434.128166915052	15	7	412300
225	3693	2070	4227	3459.214876033058	18	8	551368
226	4043	2321	4221	3452.432551319648	15	7	420046
227	2661	1262	4217	3448.6401673640166	18	8	544996
228	4382	2148	4217	3434.202863961814	12	6	292493
229	508	1707	4204	3457.2235294117645	12	5	185300
230	3097	2307	4198	3449.5442477876104	15	7	414351
231	1460	212	4190	3459.3454380390376	27	11	1169900
232	793	1353	4189	3459.7616099071206	18	8	552826
233	3954	1840	4185	3455.788154897494	21	9	721569
234	3477	574	4178	3454.542857142857	12	6	294801
235	4009	1876	4178	3437.140298507463	15	7	410985
236	477	1798	4176	3439.655172413793	15	6	297403
237	1452	296	4174	3445.2	15	7	411908
238	765	189	4169	3449.3571428571427	24	10	926252
239	2674	790	4163	3452.463912846119	27	10	928626
240	3088	399	4160	3448.9762611275964	15	7	414644
241	1965	599	4157	3448.1066666666666	15	7	415070
242	1552	496	4154	3454.5395642201834	24	9	721226
243	711	1872	4149	3457.14409221902	15	7	417026
244	2929	690	4139	3445.6830543933056	18	8	543615
245	1224	844	4135	3447.8170478170478	18	8	542889
246	4192	1106	4135	3458.345029239766	15	7	417051
247	1490	505	4134	3456.2886597938145	18	8	545901
248	3129	1794	4134	3457.2533333333336	15	7	410486
249	1899	1918	4125	3449.3663220088624	15	7	411318
250	1960	1834	4122	3445.2828077314343	18	6	292751
251	694	440	4121	3455.1123188405795	27	11	1163673
252	2001	2415	4112	3442.3847402597403	15	6	293269
253	4299	1606	4111	3459.9883551673943	15	7	414406
254	3427	2020	4106	3448.0143884892086	12	6	292504
255	693	1322	4103	3448.781487101669	21	8	542358
256	1007	448	4103	3454.7915811088296	18	8	545670
257	3729	1331	4090	3454.861904761905	12	6	292657
258	1849	1112	4085	3453.8466076696163	15	7	414663
259	1934	2167	4079	3449.1372549019607	18	8	545966
260	1490	2201	4071	3448.497619047619	12	6	292227
261	3752	2363	4069	3453.556459816887	18	7	412042
262	2653	518	4065	3456.7547027840483	21	9	721913
263	2873	783	4065	3450.393175074184	15	7	410415
264	2093	1956	4063	3443.016272189349	15	7	410937
265	2717	2223	4063	3453.997076023392	15	7	414347
266	1144	932	4054	3445.710580912863	18	8	542281
267	1613	594	4052	3442.449704142012	15	7	409749
268	2267	1196	4047	3448.87537993921	21	9	715097
269	1123	1451	4044	3443.056420233463	15	6	294015
270	3965	1918	4041	3451.1543674698796	21	9	719420
271	1179	743	4039	3450.2399697199094	21	9	718541
272	4279	920	4039	3438.597619047619	12	6	290316
273	2221	363	4035	3444.7116182572613	18	8	542305
274	2984	473	4035	3446.8842729970324	15	7	410035
275	2360	1170	4027	3457.6338028169016	12	5	182125
276	564	1575	4024	3444.9000757002273	21	9	718824
277	2226	723	4023	3455.6057185854024	21	9	725218
278	4318	477	4019	3455.125256673511	18	8	543226
279	2181	2129	4018	3452.80163599182	18	8	547593
280	3281	889	4018	3450.6844444444446	15	7	406224
281	203	2245	4014	3441.509461426492	15	7	408352
282	2757	1951	4012	3454.2951065746024	33	7	411689
283	374	1030	4011	3458.3440702781845	15	7	412963
284	1777	1559	4009	3455.92252803262	18	8	547459
285	3171	2278	4008	3444.2109004739336	12	5	178711
286	1349	1467	4006	3446.8808411214955	12	5	179617
287	3506	2289	4006	3454.5704225352115	12	6	293810
288	715	214	4001	3445.403309203723	18	8	538327
289	2116	1801	3992	3443.2268274302937	21	9	717164
290	509	1275	3987	3448.542081447964	24	11	652781
291	2796	1119	3986	3450.0984732824427	21	9	712381
292	1673	1161	3983	3453.5379008746354	15	7	412228
293	2313	2416	3982	3459.963054187192	18	7	412394
294	3585	1575	3980	3457.1688212927756	21	9	713494
295	1674	1626	3979	3439.0853080568722	12	6	290218
296	508	697	3977	3455.3613569321533	15	7	410068
297	995	2061	3977	3452.9696261682243	12	5	181240
298	1991	951	3977	3446.101176470588	12	5	179825
299	1522	511	3967	3458.990990990991	21	8	540060
300	2892	1152	3967	3455.2099949520443	27	7	407745
301	760	280	3966	3451.6460296096902	27	11	1149312
302	1637	818	3965	3449.6653144016227	18	8	537623
303	437	883	3962	3459.3831640058056	15	7	412507
304	3342	1728	3954	3457.619266055046	24	11	586145
305	144	1880	3953	3445.598253275109	12	5	106818
306	2814	813	3953	3452.594786729858	12	5	178806
307	2573	2058	3949	3443.2202643171804	15	7	404179
308	1117	959	3945	3457.0568513119533	15	7	410580
309	1859	1537	3942	3458.0372093023257	12	5	181007
310	2410	989	3942	3444.8350730688935	18	8	537766
311	2435	332	3942	3457.675105485232	18	7	410477
312	420	1445	3940	3428.810344827586	9	3	25351
313	2109	2199	3940	3450.3822674418607	15	7	409902
314	2068	2231	3938	3453.222882615156	21	8	550378
315	1023	966	3933	3453.175057208238	24	10	913704
316	2546	1782	3933	3448.3676691729324	21	8	535459
317	4007	2279	3933	3452.7069767441862	12	5	179313
318	4258	2143	3928	3457.7642045454545	15	6	298612
319	3485	267	3924	3442.4794721407625	15	7	405802
320	3048	2156	3921	3452.8517647058825	12	5	178590
321	499	2411	3920	3437.4065420560746	12	5	177955
322	4001	1148	3918	3450.7675840978595	18	8	537576
323	3736	2220	3917	3438.9896602658787	15	7	404570
324	689	924	3916	3452.7528205128206	18	8	541412
325	491	1309	3915	3457.9389221556885	21	9	405904
326	3312	2012	3915	3449.524300441826	15	7	406457
327	4109	359	3914	3443.097387173397	12	5	177847
328	4392	1660	3911	3455.702620967742	18	7	413737
329	2258	1407	3910	3447.774647887324	12	5	179046
330	3536	1340	3908	3459.115835777126	15	6	291952
331	2878	2191	3907	3448.027737226277	15	7	405633
332	3471	2201	3904	3456.4894046417758	18	8	540980
333	1326	2000	3899	3445.4235807860264	15	7	407252
334	1921	1064	3899	3460.639534883721	15	7	242374
335	3154	1770	3899	3458.8815165876777	12	5	177110
336	1550	1850	3898	3452.6383285302595	15	6	295718
337	2401	1950	3896	3438.885714285714	12	6	288701
338	3561	1525	3896	3460.54892601432	12	6	290046
339	4193	2216	3890	3451.202325581395	12	5	178883
340	2395	1322	3887	3440.54609929078	12	5	176944
341	1397	1891	3884	3437.283950617284	18	8	536507
342	3579	636	3882	3454.4383164005803	15	7	407645
343	1897	263	3878	3442.6361502347418	12	5	177614
344	2551	1377	3877	3451.31432748538	15	7	406326
345	2900	1202	3873	3454.8864306784662	15	7	404611
346	3350	2328	3872	3452.959124087591	15	6	292532
347	523	820	3871	3455.144117647059	15	7	405073
348	1854	1654	3869	3451.974537037037	12	5	179112
349	3989	455	3867	3446.0517647058823	12	5	177574
350	2101	2006	3864	3446.0204081632655	15	7	406546
351	3973	1833	3863	3441.4380664652567	15	6	291238
352	507	1736	3860	3436.433962264151	12	5	177857
353	1055	1244	3860	3458.4835355285963	15	6	286421
354	1284	1753	3858	3442.2966714905933	15	6	294181
355	2115	1976	3858	3460.401376146789	12	5	179537
356	2886	1709	3858	3448.0563086548486	18	8	532433
357	3095	1850	3855	3449.388625592417	12	6	288822
358	2008	2348	3852	3460.563	18	7	411037
359	3405	923	3851	3452.930342384888	21	9	387867
360	3292	597	3850	3452.6988095238094	18	7	407892
361	1806	2087	3848	3445.097902097902	12	5	177589
362	530	2336	3847	3455.4590909090907	12	5	178825
363	1236	759	3845	3446.4013402829487	21	9	708004
364	3563	1604	3845	3452.4075829383887	12	5	176061
365	3315	669	3843	3445.7861356932153	15	7	403432
366	3896	1204	3843	3455.570765661253	12	5	178286
367	1316	442	3842	3437.567448680352	15	7	403221
368	1475	2136	3841	3450.7482352941174	12	5	177642
369	3718	972	3841	3458.0392441860463	15	7	404492
370	258	2185	3840	3459.5931818181816	12	5	178959
371	2327	850	3837	3455.480349344978	15	6	292988
372	2763	240	3835	3454.382	18	7	408937
373	3735	1818	3834	3452.714285714286	12	5	177687
374	1325	2157	3833	3453.1491841491843	12	5	178058
375	4466	1500	3832	3456.170305676856	12	5	104681
376	1454	174	3831	3451.5330661322646	18	7	407979
377	1587	196	3830	3455.845714285714	15	6	294578
378	556	407	3826	3451.42523364486	12	5	177029
379	2449	578	3825	3447.57476635514	12	5	177462
380	2599	1721	3824	3457.8068097705404	21	7	405263
381	3064	1841	3822	3447.764150943396	12	5	175587
382	449	2228	3819	3448.0640732265447	12	5	177824
383	4178	966	3819	3458.6626984126983	9	4	105060
384	3830	937	3817	3442.648205128205	18	8	531926
385	2741	1974	3815	3456.6451612903224	12	5	177650
386	4057	1085	3815	3440.6643026004726	12	6	287520
387	2600	1710	3813	3447.4386554621847	15	6	289687
388	2943	1237	3811	3460.5427435387674	18	8	278438
389	3011	275	3811	3452.2278106508875	21	8	539135
390	3509	2154	3811	3444.0833333333335	12	5	176704
391	3857	1973	3811	3457.688372093023	12	5	177292
392	1055	799	3810	3443.7762237762236	12	5	176463
393	2012	1249	3810	3438.696470588235	12	5	176518
394	725	1040	3809	3444.7877358490564	12	6	287892
395	2135	1749	3808	3447.920745920746	12	5	177614
396	3373	928	3808	3460.2112794612794	21	8	534773
397	472	269	3806	3442.9031791907514	15	6	290454
398	4396	303	3806	3441.7576374745418	18	8	532043
399	3701	1194	3803	3447.603773584906	12	5	175053
400	615	1096	3801	3451.9203438395416	24	10	900541
401	2506	1668	3800	3452.9763138415988	21	8	535916
402	846	2386	3799	3454.814229249012	9	4	105196
403	3430	945	3799	3446.15	15	7	401397
404	167	2407	3798	3450.8466819221967	12	5	176836
405	708	1325	3798	3456.746305418719	12	5	176221
406	4357	2251	3798	3452.9159090909093	12	5	177075
407	1769	678	3793	3456.9989909182646	18	8	536185
408	1081	979	3792	3455.338017751479	21	7	408732
409	3669	1975	3792	3437.472834067548	15	7	402338
410	717	1871	3791	3450.404761904762	9	4	61152
411	499	445	3790	3450.654970760234	15	7	403450
412	981	1781	3787	3460.390022675737	12	5	178316
413	1947	1060	3786	3442.7451923076924	15	7	219555
414	1035	2204	3783	3437.060185185185	12	5	176646
415	2776	2101	3783	3443.8098591549297	12	6	287469
416	3889	932	3783	3452.241773962804	15	6	291746
417	3932	1581	3783	3454.1136890951275	12	5	176432
418	3926	1701	3778	3451.60162601626	9	4	104549
419	261	1944	3777	3446.5185714285712	15	6	291942
420	2054	1657	3777	3449.560483870968	9	4	104564
421	1050	194	3776	3449.387614678899	12	5	175251
422	2901	949	3776	3451.5212298682286	15	6	289087
423	3679	2388	3776	3445.888260254597	15	6	291015
424	724	651	3775	3447.7570093457944	12	5	176305
425	3892	1572	3774	3443.8861313868615	15	7	401234
426	1643	1741	3772	3454.0228832951943	12	5	176266
427	2708	1004	3771	3453.1437308868503	18	8	532373
428	1501	831	3769	3459.2386363636365	12	5	177081
429	4403	2123	3769	3445.8109339407747	12	5	175426
430	2401	2325	3768	3443.942396313364	12	5	175891
431	2940	316	3768	3438.320843091335	12	5	175252
432	303	2089	3767	3450.5277161862527	21	9	703529
433	1990	2362	3767	3446.9701149425287	12	5	175483
434	221	2030	3766	3447.927272727273	12	5	176728
435	2044	1164	3764	3444.8914572864323	18	8	532080
436	2199	616	3763	3436.5317647058823	12	5	174857
437	2771	1933	3762	3456.228049499116	24	9	707284
438	3237	1794	3762	3456.8174846625766	15	6	287664
439	281	1958	3761	3455.893424036281	12	5	176764
440	2930	774	3761	3446.7558494404884	18	7	405372
441	3294	2358	3761	3452.003021148036	18	7	406275
442	251	256	3760	3456.3991537376587	15	6	291947
443	3344	943	3759	3445.9834905660377	12	5	174623
444	2275	2264	3758	3447.5390173410406	15	6	289454
445	876	1882	3757	3445.446808510638	15	6	291216
446	3603	594	3757	3458.0963855421687	9	4	104578
447	2382	405	3756	3454.9099307159354	12	5	175618
448	1658	487	3754	3450.953125	15	6	291587
449	2586	1040	3753	3459.3	12	5	125908
450	1459	1792	3752	3449.9561752988047	9	4	104345
451	2634	2040	3752	3459.456818181818	12	5	177025
452	1695	1134	3751	3449.7814285714285	15	6	290910
453	1816	2218	3751	3437.6463700234194	12	6	286178
454	1970	1830	3751	3452.4435897435897	12	5	176081
455	1111	649	3750	3441.3703170028816	15	6	289525
456	3138	519	3750	3445.946759259259	12	5	175577
457	3314	2069	3750	3443.586448598131	12	5	175477
458	1826	2355	3749	3447.290023201856	12	5	174377
459	3158	2046	3747	3460.085407239819	24	10	905046
460	3259	561	3747	3454.6333808844506	15	6	290642
461	4129	2026	3747	3459.01581027668	9	4	104895
462	1962	373	3746	3460.1020408163267	12	5	176706
463	2704	1121	3746	3448.6947040498444	18	8	298001
464	2834	973	3744	3437.72602739726	6	3	38383
465	4352	1964	3744	3446.997685185185	12	5	175303
466	1130	1913	3743	3441.9221967963385	12	5	175944
467	4078	1844	3742	3443.037296037296	12	5	175884
468	4423	1529	3742	3459.309523809524	9	4	104123
469	559	2117	3740	3448.675889328063	9	4	104354
470	1784	822	3740	3446.745958429561	12	5	175799
471	2275	1644	3740	3460.641748942172	15	5	175830
472	2637	2290	3739	3439.2388663967613	15	6	193299
473	2318	439	3737	3457.2549407114625	15	5	168321
474	3605	676	3737	3448.812625250501	18	7	404121
475	3148	2121	3735	3442.800788954635	15	7	244969
476	1174	940	3734	3442.046376811594	15	7	401029
477	1527	302	3734	3460.3715415019765	9	4	104393
478	2965	2417	3734	3453.605459057072	12	5	175789
479	3433	2310	3734	3456.3650793650795	9	4	104036
480	1475	1124	3733	3453.5400457665905	12	5	175939
481	4063	1522	3733	3438.3932748538014	15	7	400611
482	370	172	3731	3446.7083333333335	12	5	174604
483	1918	1518	3731	3455.204081632653	12	5	176547
484	2659	1333	3731	3458.2177068214805	18	8	305797
485	3723	2084	3731	3439.703087885986	12	5	174383
486	320	1718	3730	3447.6642857142856	9	4	53369
487	2554	1769	3729	3446.866028708134	15	6	287613
488	2673	1943	3729	3453.167142857143	15	6	290440
489	3435	1838	3729	3448.974238875878	12	5	175232
490	4161	1964	3729	3447.870351758794	18	7	402536
491	199	161	3728	3445.7295454545456	12	5	174527
492	1772	1798	3728	3454.0719322990126	15	6	289673
493	1792	1643	3728	3455.6272727272726	12	5	175943
494	3860	1152	3728	3455.7175141242938	15	6	290528
495	4098	1573	3728	3438.181176470588	12	5	174783
496	599	2287	3727	3440.5937940761637	15	6	290703
497	1340	2422	3727	3457.6597444089457	18	5	172942
498	490	2278	3726	3448.0802775024777	18	8	531983
499	1048	1996	3726	3455.0276679841895	9	4	104629
500	1968	2252	3725	3453.1642857142856	15	6	288668
501	599	2154	3724	3449.0084626234134	15	6	290723
502	1396	1633	3724	3444.6183908045978	12	5	175081
503	2341	1359	3723	3449.5580865603642	12	5	175712
504	3521	201	3722	3444.3640552995394	12	5	174963
505	1304	1111	3721	3450.5467196819086	18	7	403327
506	1435	2193	3721	3442.2967289719627	12	5	174440
507	4246	925	3721	3456.6349206349205	12	5	176132
508	987	1586	3719	3451.832669322709	9	4	103772
509	273	1882	3718	3441.496473906911	15	6	290494
510	428	347	3718	3441.918414918415	12	5	174618
511	1069	1017	3718	3443.4942263279445	12	5	175143
512	1543	499	3718	3460.4576059850374	18	7	292916
513	1713	677	3718	3445.7587006960557	12	5	175274
514	1768	1793	3718	3443.588068181818	12	5	132129
515	2871	1174	3718	3455.3798816568046	18	5	174341
516	4387	1341	3717	3449.320276497696	12	5	174534
517	764	1248	3716	3441.6180758017495	15	7	400026
518	1473	2006	3716	3452.8690476190477	9	4	103802
519	1681	787	3716	3450.5687250996016	18	7	403635
520	4057	1967	3716	3453.806324110672	9	4	104055
521	847	2343	3714	3445.4217207334273	15	6	289619
522	2363	688	3714	3456.962742175857	15	6	288568
523	405	502	3713	3452.1459227467813	15	6	289265
524	1940	2021	3713	3450.8662131519272	12	5	176149
525	477	213	3712	3459.3015873015875	12	5	175764
526	3218	524	3712	3445.497854077253	15	6	288633
527	4309	432	3712	3447.8958333333335	12	5	174784
528	1610	2119	3710	3452.531746031746	9	4	103766
529	2798	2203	3710	3459.6916099773243	12	5	176495
530	890	743	3709	3457.5688073394494	12	5	175447
531	3157	484	3709	3452.6706349206347	9	4	103888
532	2242	2049	3708	3445.325746799431	15	6	288555
533	2740	1999	3708	3441.032634032634	12	5	174230
534	1304	2068	3707	3454.2967094255437	24	10	902784
535	3543	2261	3707	3455.683794466403	9	4	103885
536	3738	517	3707	3448.696	9	4	103494
